meter_id,ts,kwh,version,flags
9FD76BE8A2B6,1769731200,0.350,1,0
9FD76BE8A2B6,1769734800,0.416,1,0
9FD76BE8A2B6,1769738400,0.381,1,0
9FD76BE8A2B6,1769742000,0.452,1,0
9FD76BE8A2B6,1769745600,0.467,1,0
9FD76BE8A2B6,1769749200,0.566,1,0
9FD76BE8A2B6,1769752800,0.639,1,0
9FD76BE8A2B6,1769756400,0.689,1,0
9FD76BE8A2B6,1769760000,,1,2
9FD76BE8A2B6,1769763600,,1,2
9FD76BE8A2B6,1769767200,0.963,1,0
9FD76BE8A2B6,1769770800,,1,2
9FD76BE8A2B6,1769774400,1.046,1,0
9FD76BE8A2B6,1769778000,0.992,1,0
9FD76BE8A2B6,1769781600,0.996,1,0
9FD76BE8A2B6,1769785200,0.980,1,0
9FD76BE8A2B6,1769788800,0.931,1,0
9FD76BE8A2B6,1769792400,0.809,1,0
9FD76BE8A2B6,1769796000,0.784,1,0
9FD76BE8A2B6,1769799600,0.651,1,0
9FD76BE8A2B6,1769803200,0.608,1,0
9FD76BE8A2B6,1769806800,0.582,1,0
9FD76BE8A2B6,1769810400,0.503,1,0
9FD76BE8A2B6,1769814000,0.396,1,0
9D641ABF541B,1767225600,0.193,1,0
9D641ABF541B,1767229200,0.241,1,0
9D641ABF541B,1767232800,0.225,1,0
9D641ABF541B,1767236400,0.224,1,0
9D641ABF541B,1767240000,,1,2
9D641ABF541B,1767243600,0.255,1,0
9D641ABF541B,1767247200,0.351,1,0
9D641ABF541B,1767250800,0.416,1,0
9D641ABF541B,1767254400,0.455,1,0
9D641ABF541B,1767258000,0.478,1,0
9D641ABF541B,1767261600,0.543,1,0
9D641ABF541B,1767265200,0.581,1,0
9D641ABF541B,1767268800,0.528,1,0
9D641ABF541B,1767272400,0.575,1,0
9D641ABF541B,1767276000,0.613,1,0
9D641ABF541B,1767279600,0.547,1,0
9D641ABF541B,1767283200,0.479,1,0
9D641ABF541B,1767286800,0.481,1,0
9D641ABF541B,1767290400,0.459,1,0
9D641ABF541B,1767294000,0.434,1,0
9D641ABF541B,1767297600,0.325,1,0
9D641ABF541B,1767301200,0.341,1,0
9D641ABF541B,1767304800,0.313,1,0
9D641ABF541B,1767308400,,1,2
9D641ABF541B,1767312000,0.222,1,0
9D641ABF541B,1767315600,0.234,1,0
9D641ABF541B,1767319200,0.182,1,0
9D641ABF541B,1767322800,0.218,1,0
9D641ABF541B,1767326400,0.233,1,0
9D641ABF541B,1767330000,0.261,1,0
9D641ABF541B,1767333600,0.380,1,0
9D641ABF541B,1767337200,0.417,1,0
9D641ABF541B,1767340800,0.435,1,0
9D641ABF541B,1767344400,0.464,1,0
9D641ABF541B,1767348000,0.556,1,0
9D641ABF541B,1767351600,0.519,1,0
9D641ABF541B,1767355200,0.562,1,0
9D641ABF541B,1767358800,0.594,1,0
9D641ABF541B,1767362400,0.563,1,0
9D641ABF541B,1767366000,0.550,1,0
9D641ABF541B,1767369600,0.490,1,0
9D641ABF541B,1767373200,0.488,1,0
9D641ABF541B,1767376800,0.415,1,0
9D641ABF541B,1767380400,0.377,1,0
9D641ABF541B,1767384000,,1,2
9D641ABF541B,1767387600,,1,2
9D641ABF541B,1767391200,0.291,1,0
9D641ABF541B,1767394800,0.263,1,0
9D641ABF541B,1767398400,0.197,1,0
9D641ABF541B,1767402000,0.203,1,0
9D641ABF541B,1767405600,0.247,1,0
9D641ABF541B,1767409200,0.246,1,0
9D641ABF541B,1767412800,0.280,1,0
9D641ABF541B,1767416400,0.264,1,0
9D641ABF541B,1767420000,0.353,1,0
9D641ABF541B,1767423600,0.433,1,0
9D641ABF541B,1767427200,0.420,1,0
9D641ABF541B,1767430800,0.528,1,0
9D641ABF541B,1767434400,0.569,1,0
9D641ABF541B,1767438000,0.559,1,0
9D641ABF541B,1767441600,0.597,1,0
9D641ABF541B,1767445200,0.614,1,0
9D641ABF541B,1767445200,0.624,2,0
9D641ABF541B,1767448800,0.583,1,0
9D641ABF541B,1767452400,0.570,1,0
9D641ABF541B,1767456000,0.562,1,0
9D641ABF541B,1767459600,0.503,1,0
9D641ABF541B,1767463200,0.457,1,0
9D641ABF541B,1767466800,0.419,1,0
9D641ABF541B,1767470400,0.315,1,0
9D641ABF541B,1767474000,0.336,1,0
9D641ABF541B,1767477600,0.273,1,0
9D641ABF541B,1767481200,0.203,1,0
9D641ABF541B,1767484800,0.220,1,0
9D641ABF541B,1767488400,0.212,1,0
9D641ABF541B,1767492000,0.255,1,0
9D641ABF541B,1767495600,0.216,1,0
9D641ABF541B,1767499200,0.218,1,0
9D641ABF541B,1767502800,0.346,1,0
9D641ABF541B,1767506400,0.334,1,0
9D641ABF541B,1767506400,0.344,2,0
9D641ABF541B,1767510000,0.428,1,0
9D641ABF541B,1767513600,0.397,1,0
9D641ABF541B,1767517200,0.458,1,0
9D641ABF541B,1767520800,0.558,1,0
9D641ABF541B,1767524400,0.584,1,0
9D641ABF541B,1767528000,0.523,1,0
9D641ABF541B,1767531600,0.571,1,0
9D641ABF541B,1767535200,0.529,1,0
9D641ABF541B,1767538800,0.527,1,0
9D641ABF541B,1767542400,0.486,1,0
9D641ABF541B,1767546000,0.474,1,0
9D641ABF541B,1767549600,0.469,1,0
9D641ABF541B,1767553200,0.423,1,0
9D641ABF541B,1767556800,,1,2
9D641ABF541B,1767560400,0.287,1,0
9D641ABF541B,1767564000,0.225,1,0
9D641ABF541B,1767567600,0.219,1,0
9D641ABF541B,1767571200,0.249,1,0
9D641ABF541B,1767574800,0.249,1,0
9D641ABF541B,1767578400,,1,2
9D641ABF541B,1767582000,0.245,1,0
9D641ABF541B,1767585600,0.278,1,0
9D641ABF541B,1767589200,0.338,1,0
9D641ABF541B,1767592800,0.319,1,0
9D641ABF541B,1767596400,0.412,1,0
9D641ABF541B,1767600000,,1,2
9D641ABF541B,1767603600,0.529,1,0
9D641ABF541B,1767607200,0.485,1,0
9D641ABF541B,1767610800,0.515,1,0
9D641ABF541B,1767614400,0.541,1,0
9D641ABF541B,1767618000,0.555,1,0
9D641ABF541B,1767621600,0.598,1,0
9D641ABF541B,1767625200,0.513,1,0
9D641ABF541B,1767628800,0.549,1,0
9D641ABF541B,1767632400,0.516,1,0
9D641ABF541B,1767636000,0.421,1,0
9D641ABF541B,1767639600,0.443,1,0
9D641ABF541B,1767643200,0.396,1,0
9D641ABF541B,1767646800,0.329,1,0
9D641ABF541B,1767650400,0.248,1,0
9D641ABF541B,1767654000,0.280,1,0
9D641ABF541B,1767657600,0.226,1,0
9D641ABF541B,1767661200,0.222,1,0
9D641ABF541B,1767664800,0.184,1,0
9D641ABF541B,1767668400,0.204,1,0
9D641ABF541B,1767672000,0.308,1,0
9D641ABF541B,1767675600,0.329,1,0
9D641ABF541B,1767679200,0.391,1,0
9D641ABF541B,1767682800,0.352,1,0
9D641ABF541B,1767686400,0.405,1,0
9D641ABF541B,1767690000,0.502,1,0
9D641ABF541B,1767693600,0.493,1,0
9D641ABF541B,1767697200,0.571,1,0
9D641ABF541B,1767700800,,1,2
9D641ABF541B,1767704400,0.554,1,0
9D641ABF541B,1767708000,0.569,1,0
9D641ABF541B,1767711600,0.508,1,0
9D641ABF541B,1767715200,0.487,1,0
9D641ABF541B,1767718800,0.456,1,0
9D641ABF541B,1767722400,0.436,1,0
9D641ABF541B,1767726000,0.394,1,0
9D641ABF541B,1767729600,0.308,1,0
9D641ABF541B,1767733200,0.341,1,0
9D641ABF541B,1767736800,0.255,1,0
9D641ABF541B,1767740400,0.212,1,0
9D641ABF541B,1767744000,0.230,1,0
9D641ABF541B,1767747600,0.201,1,0
9D641ABF541B,1767751200,0.257,1,0
9D641ABF541B,1767754800,0.245,1,0
9D641ABF541B,1767758400,0.254,1,0
9D641ABF541B,1767762000,0.309,1,0
9D641ABF541B,1767765600,0.311,1,0
9D641ABF541B,1767769200,0.376,1,0
9D641ABF541B,1767772800,0.418,1,0
9D641ABF541B,1767776400,0.518,1,0
9D641ABF541B,1767780000,0.550,1,0
9D641ABF541B,1767783600,0.533,1,0
9D641ABF541B,1767787200,0.549,1,0
9D641ABF541B,1767790800,0.593,1,0
9D641ABF541B,1767794400,0.579,1,0
9D641ABF541B,1767798000,0.507,1,0
9D641ABF541B,1767801600,0.535,1,0
9D641ABF541B,1767805200,,1,2
9D641ABF541B,1767808800,0.481,1,0
9D641ABF541B,1767812400,0.430,1,0
9D641ABF541B,1767816000,0.368,1,0
9D641ABF541B,1767819600,0.346,1,0
9D641ABF541B,1767823200,0.234,1,0
9D641ABF541B,1767826800,0.273,1,0
9D641ABF541B,1767830400,0.253,1,0
9D641ABF541B,1767834000,0.208,1,0
9D641ABF541B,1767837600,0.252,1,0
9D641ABF541B,1767841200,0.255,1,0
9D641ABF541B,1767844800,,1,2
9D641ABF541B,1767848400,0.273,1,0
9D641ABF541B,1767852000,0.390,1,0
9D641ABF541B,1767852000,0.400,2,0
9D641ABF541B,1767855600,0.401,1,0
9D641ABF541B,1767859200,0.393,1,0
9D641ABF541B,1767862800,0.470,1,0
9D641ABF541B,1767866400,0.487,1,0
9D641ABF541B,1767870000,0.585,1,0
9D641ABF541B,1767873600,0.538,1,0
9D641ABF541B,1767877200,0.602,1,0
9D641ABF541B,1767880800,0.564,1,0
9D641ABF541B,1767884400,0.562,1,0
9D641ABF541B,1767888000,,1,2
9D641ABF541B,1767891600,0.460,1,0
9D641ABF541B,1767895200,0.450,1,0
9D641ABF541B,1767898800,0.430,1,0
9D641ABF541B,1767902400,0.359,1,0
9D641ABF541B,1767906000,0.315,1,0
9D641ABF541B,1767909600,0.233,1,0
9D641ABF541B,1767913200,0.227,1,0
9D641ABF541B,1767916800,0.264,1,0
9D641ABF541B,1767920400,0.243,1,0
9D641ABF541B,1767924000,0.178,1,0
9D641ABF541B,1767927600,0.226,1,0
9D641ABF541B,1767931200,0.238,1,0
9D641ABF541B,1767934800,0.289,1,0
9D641ABF541B,1767938400,0.309,1,0
9D641ABF541B,1767942000,0.349,1,0
9D641ABF541B,1767945600,0.484,1,0
9D641ABF541B,1767949200,,1,2
9D641ABF541B,1767952800,0.487,1,0
9D641ABF541B,1767956400,0.529,1,0
9D641ABF541B,1767960000,0.531,1,0
9D641ABF541B,1767963600,0.564,1,0
9D641ABF541B,1767967200,0.572,1,0
9D641ABF541B,1767970800,,1,2
9D641ABF541B,1767974400,0.485,1,0
9D641ABF541B,1767978000,0.486,1,0
9D641ABF541B,1767981600,0.414,1,0
9D641ABF541B,1767985200,0.360,1,0
9D641ABF541B,1767988800,0.338,1,0
9D641ABF541B,1767992400,0.310,1,0
9D641ABF541B,1767996000,0.229,1,0
9D641ABF541B,1767999600,0.267,1,0
9D641ABF541B,1768003200,0.211,1,0
9D641ABF541B,1768006800,0.202,1,0
9D641ABF541B,1768010400,0.230,1,0
9D641ABF541B,1768014000,0.232,1,0
9D641ABF541B,1768017600,0.246,1,0
9D641ABF541B,1768017600,0.256,2,0
9D641ABF541B,1768021200,0.337,1,0
9D641ABF541B,1768024800,0.371,1,0
9D641ABF541B,1768028400,0.394,1,0
9D641ABF541B,1768032000,0.460,1,0
9D641ABF541B,1768035600,0.440,1,0
9D641ABF541B,1768039200,0.529,1,0
9D641ABF541B,1768042800,0.536,1,0
9D641ABF541B,1768046400,0.539,1,0
9D641ABF541B,1768050000,0.557,1,0
9D641ABF541B,1768053600,0.554,1,0
9D641ABF541B,1768057200,0.517,1,0
9D641ABF541B,1768060800,0.511,1,0
9D641ABF541B,1768064400,0.438,1,0
9D641ABF541B,1768068000,0.457,1,0
9D641ABF541B,1768071600,0.407,1,0
9D641ABF541B,1768075200,0.350,1,0
9D641ABF541B,1768078800,0.342,1,0
9D641ABF541B,1768082400,0.295,1,0
9D641ABF541B,1768086000,0.282,1,0
9D641ABF541B,1768089600,0.211,1,0
9D641ABF541B,1768093200,0.263,1,0
9D641ABF541B,1768096800,0.208,1,0
9D641ABF541B,1768100400,0.233,1,0
9D641ABF541B,1768104000,0.272,1,0
9D641ABF541B,1768107600,0.279,1,0
9D641ABF541B,1768111200,0.387,1,0
9D641ABF541B,1768114800,0.387,1,0
9D641ABF541B,1768118400,0.444,1,0
9D641ABF541B,1768118400,0.454,2,0
9D641ABF541B,1768122000,0.447,1,0
9D641ABF541B,1768125600,0.493,1,0
9D641ABF541B,1768129200,0.521,1,0
9D641ABF541B,1768132800,0.555,1,0
9D641ABF541B,1768136400,0.621,1,0
9D641ABF541B,1768140000,0.538,1,0
9D641ABF541B,1768143600,0.555,1,0
9D641ABF541B,1768147200,0.500,1,0
9D641ABF541B,1768150800,0.458,1,0
9D641ABF541B,1768154400,0.452,1,0
9D641ABF541B,1768158000,0.404,1,0
9D641ABF541B,1768161600,0.343,1,0
9D641ABF541B,1768165200,0.343,1,0
9D641ABF541B,1768168800,0.237,1,0
9D641ABF541B,1768172400,0.263,1,0
9D641ABF541B,1768176000,0.205,1,0
9D641ABF541B,1768179600,0.231,1,0
9D641ABF541B,1768183200,0.172,1,0
9D641ABF541B,1768186800,0.268,1,0
9D641ABF541B,1768190400,0.311,1,0
9D641ABF541B,1768194000,0.332,1,0
9D641ABF541B,1768197600,0.382,1,0
9D641ABF541B,1768201200,,1,2
9D641ABF541B,1768204800,0.394,1,0
9D641ABF541B,1768208400,0.487,1,0
9D641ABF541B,1768212000,0.487,1,0
9D641ABF541B,1768212000,0.497,2,0
9D641ABF541B,1768215600,0.590,1,0
9D641ABF541B,1768219200,0.558,1,0
9D641ABF541B,1768222800,0.581,1,0
9D641ABF541B,1768226400,0.596,1,0
9D641ABF541B,1768230000,0.526,1,0
9D641ABF541B,1768233600,0.482,1,0
9D641ABF541B,1768237200,0.445,1,0
9D641ABF541B,1768240800,0.395,1,0
9D641ABF541B,1768244400,0.369,1,0
9D641ABF541B,1768248000,,1,2
9D641ABF541B,1768251600,0.313,1,0
9D641ABF541B,1768255200,0.287,1,0
9D641ABF541B,1768258800,0.210,1,0
9D641ABF541B,1768262400,0.190,1,0
9D641ABF541B,1768266000,0.264,1,0
9D641ABF541B,1768269600,0.185,1,0
9D641ABF541B,1768273200,,1,2
9D641ABF541B,1768276800,0.229,1,0
9D641ABF541B,1768280400,0.303,1,0
9D641ABF541B,1768284000,0.391,1,0
9D641ABF541B,1768287600,0.420,1,0
9D641ABF541B,1768291200,0.411,1,0
9D641ABF541B,1768294800,0.447,1,0
9D641ABF541B,1768298400,0.475,1,0
9D641ABF541B,1768302000,0.520,1,0
9D641ABF541B,1768305600,0.536,1,0
9D641ABF541B,1768309200,0.601,1,0
9D641ABF541B,1768312800,0.555,1,0
9D641ABF541B,1768316400,0.578,1,0
9D641ABF541B,1768320000,,1,2
9D641ABF541B,1768323600,0.498,1,0
9D641ABF541B,1768327200,0.467,1,0
9D641ABF541B,1768330800,0.393,1,0
9D641ABF541B,1768334400,0.358,1,0
9D641ABF541B,1768338000,0.348,1,0
9D641ABF541B,1768341600,0.257,1,0
9D641ABF541B,1768345200,0.237,1,0
9D641ABF541B,1768348800,0.201,1,0
9D641ABF541B,1768352400,0.245,1,0
9D641ABF541B,1768356000,0.204,1,0
9D641ABF541B,1768359600,0.205,1,0
9D641ABF541B,1768363200,,1,2
9D641ABF541B,1768366800,0.324,1,0
9D641ABF541B,1768370400,0.330,1,0
9D641ABF541B,1768374000,0.422,1,0
9D641ABF541B,1768377600,0.486,1,0
9D641ABF541B,1768381200,0.505,1,0
9D641ABF541B,1768384800,0.529,1,0
9D641ABF541B,1768388400,0.531,1,0
9D641ABF541B,1768392000,0.585,1,0
9D641ABF541B,1768395600,0.603,1,0
9D641ABF541B,1768399200,,1,2
9D641ABF541B,1768402800,0.549,1,0
9D641ABF541B,1768406400,0.489,1,0
9D641ABF541B,1768410000,0.457,1,0
9D641ABF541B,1768413600,0.488,1,0
9D641ABF541B,1768417200,0.375,1,0
9D641ABF541B,1768420800,0.355,1,0
9D641ABF541B,1768424400,0.275,1,0
9D641ABF541B,1768428000,0.292,1,0
9D641ABF541B,1768431600,0.194,1,0
9D641ABF541B,1768435200,0.182,1,0
9D641ABF541B,1768438800,0.200,1,0
9D641ABF541B,1768442400,0.208,1,0
9D641ABF541B,1768446000,0.242,1,0
9D641ABF541B,1768449600,0.312,1,0
9D641ABF541B,1768453200,0.346,1,0
9D641ABF541B,1768456800,0.334,1,0
9D641ABF541B,1768456800,0.344,2,0
9D641ABF541B,1768460400,0.366,1,0
9D641ABF541B,1768464000,0.466,1,0
9D641ABF541B,1768467600,0.470,1,0
9D641ABF541B,1768471200,0.498,1,0
9D641ABF541B,1768474800,0.583,1,0
9D641ABF541B,1768478400,0.530,1,0
9D641ABF541B,1768482000,0.616,1,0
9D641ABF541B,1768485600,0.531,1,0
9D641ABF541B,1768489200,0.525,1,0
9D641ABF541B,1768492800,0.523,1,0
9D641ABF541B,1768496400,0.532,1,0
9D641ABF541B,1768500000,0.398,1,0
9D641ABF541B,1768503600,0.405,1,0
9D641ABF541B,1768507200,0.307,1,0
9D641ABF541B,1768510800,0.259,1,0
9D641ABF541B,1768514400,0.226,1,0
9D641ABF541B,1768518000,0.196,1,0
9D641ABF541B,1768521600,0.194,1,0
9D641ABF541B,1768525200,0.175,1,0
9D641ABF541B,1768528800,0.213,1,0
9D641ABF541B,1768532400,0.260,1,0
9D641ABF541B,1768536000,0.309,1,0
9D641ABF541B,1768539600,0.255,1,0
9D641ABF541B,1768543200,0.382,1,0
9D641ABF541B,1768546800,0.346,1,0
9D641ABF541B,1768550400,0.404,1,0
9D641ABF541B,1768554000,0.508,1,0
9D641ABF541B,1768557600,0.471,1,0
9D641ABF541B,1768561200,0.532,1,0
9D641ABF541B,1768564800,0.558,1,0
9D641ABF541B,1768568400,0.600,1,0
9D641ABF541B,1768572000,0.611,1,0
9D641ABF541B,1768575600,0.529,1,0
9D641ABF541B,1768579200,0.559,1,0
9D641ABF541B,1768582800,0.487,1,0
9D641ABF541B,1768582800,0.497,2,0
9D641ABF541B,1768586400,0.464,1,0
9D641ABF541B,1768590000,0.398,1,0
9D641ABF541B,1768593600,,1,2
9D641ABF541B,1768597200,0.276,1,0
9D641ABF541B,1768600800,0.235,1,0
9D641ABF541B,1768604400,0.267,1,0
9D641ABF541B,1768608000,0.226,1,0
9D641ABF541B,1768611600,0.228,1,0
9D641ABF541B,1768615200,0.261,1,0
9D641ABF541B,1768618800,0.230,1,0
9D641ABF541B,1768622400,0.226,1,0
9D641ABF541B,1768626000,0.336,1,0
9D641ABF541B,1768629600,0.345,1,0
9D641ABF541B,1768633200,0.414,1,0
9D641ABF541B,1768636800,0.469,1,0
9D641ABF541B,1768640400,0.495,1,0
9D641ABF541B,1768644000,0.549,1,0
9D641ABF541B,1768647600,0.548,1,0
9D641ABF541B,1768651200,0.587,1,0
9D641ABF541B,1768654800,0.584,1,0
9D641ABF541B,1768658400,0.561,1,0
9D641ABF541B,1768662000,0.542,1,0
9D641ABF541B,1768665600,0.474,1,0
9D641ABF541B,1768669200,0.486,1,0
9D641ABF541B,1768672800,0.486,1,0
9D641ABF541B,1768676400,0.390,1,0
9D641ABF541B,1768680000,0.382,1,0
9D641ABF541B,1768683600,0.271,1,0
9D641ABF541B,1768687200,0.231,1,0
9D641ABF541B,1768690800,0.279,1,0
9D641ABF541B,1768694400,0.172,1,0
9D641ABF541B,1768698000,0.247,1,0
9D641ABF541B,1768701600,0.201,1,0
9D641ABF541B,1768705200,0.213,1,0
9D641ABF541B,1768708800,0.241,1,0
9D641ABF541B,1768712400,0.256,1,0
9D641ABF541B,1768716000,0.368,1,0
9D641ABF541B,1768719600,0.440,1,0
9D641ABF541B,1768723200,,1,2
9D641ABF541B,1768726800,0.461,1,0
9D641ABF541B,1768730400,0.535,1,0
9D641ABF541B,1768734000,0.586,1,0
9D641ABF541B,1768737600,0.587,1,0
9D641ABF541B,1768741200,0.596,1,0
9D641ABF541B,1768744800,0.579,1,0
9D641ABF541B,1768748400,0.588,1,0
9D641ABF541B,1768752000,0.483,1,0
9D641ABF541B,1768755600,0.487,1,0
9D641ABF541B,1768759200,0.391,1,0
9D641ABF541B,1768762800,0.381,1,0
9D641ABF541B,1768766400,0.341,1,0
9D641ABF541B,1768770000,0.314,1,0
9D641ABF541B,1768773600,0.272,1,0
9D641ABF541B,1768777200,0.222,1,0
9D641ABF541B,1768780800,0.248,1,0
9D641ABF541B,1768784400,0.237,1,0
9D641ABF541B,1768788000,0.217,1,0
9D641ABF541B,1768791600,0.253,1,0
9D641ABF541B,1768795200,0.266,1,0
9D641ABF541B,1768798800,0.280,1,0
9D641ABF541B,1768802400,0.392,1,0
9D641ABF541B,1768806000,0.377,1,0
9D641ABF541B,1768809600,0.444,1,0
9D641ABF541B,1768813200,0.493,1,0
9D641ABF541B,1768816800,0.553,1,0
9D641ABF541B,1768820400,0.579,1,0
9D641ABF541B,1768824000,0.526,1,0
9D641ABF541B,1768827600,0.596,1,0
9D641ABF541B,1768831200,0.616,1,0
9D641ABF541B,1768834800,0.516,1,0
9D641ABF541B,1768838400,0.555,1,0
9D641ABF541B,1768842000,0.444,1,0
9D641ABF541B,1768845600,0.428,1,0
9D641ABF541B,1768849200,0.420,1,0
9D641ABF541B,1768852800,0.368,1,0
9D641ABF541B,1768856400,0.351,1,0
9D641ABF541B,1768860000,0.242,1,0
9D641ABF541B,1768863600,0.231,1,0
9D641ABF541B,1768867200,0.179,1,0
9D641ABF541B,1768870800,0.176,1,0
9D641ABF541B,1768874400,0.209,1,0
9D641ABF541B,1768878000,0.271,1,0
9D641ABF541B,1768881600,,1,2
9D641ABF541B,1768885200,0.348,1,0
9D641ABF541B,1768885200,0.358,2,0
9D641ABF541B,1768888800,0.373,1,0
9D641ABF541B,1768892400,0.420,1,0
9D641ABF541B,1768896000,0.434,1,0
9D641ABF541B,1768899600,0.491,1,0
9D641ABF541B,1768903200,,1,2
9D641ABF541B,1768906800,0.559,1,0
9D641ABF541B,1768910400,0.582,1,0
9D641ABF541B,1768914000,0.547,1,0
9D641ABF541B,1768917600,0.602,1,0
9D641ABF541B,1768921200,0.587,1,0
9D641ABF541B,1768924800,0.557,1,0
9D641ABF541B,1768928400,0.533,1,0
9D641ABF541B,1768932000,0.391,1,0
9D641ABF541B,1768935600,0.443,1,0
9D641ABF541B,1768939200,0.354,1,0
9D641ABF541B,1768942800,,1,2
9D641ABF541B,1768946400,0.231,1,0
9D641ABF541B,1768946400,0.241,2,0
9D641ABF541B,1768950000,0.239,1,0
9D641ABF541B,1768953600,0.174,1,0
9D641ABF541B,1768957200,0.257,1,0
9D641ABF541B,1768960800,,1,2
9D641ABF541B,1768964400,0.246,1,0
9D641ABF541B,1768968000,0.289,1,0
9D641ABF541B,1768971600,0.340,1,0
9D641ABF541B,1768975200,0.321,1,0
9D641ABF541B,1768978800,0.430,1,0
9D641ABF541B,1768982400,0.463,1,0
9D641ABF541B,1768986000,0.481,1,0
9D641ABF541B,1768989600,0.532,1,0
9D641ABF541B,1768993200,0.527,1,0
9D641ABF541B,1768996800,0.592,1,0
9D641ABF541B,1769000400,0.569,1,0
9D641ABF541B,1769004000,0.521,1,0
9D641ABF541B,1769007600,0.548,1,0
9D641ABF541B,1769011200,0.475,1,0
9D641ABF541B,1769014800,0.515,1,0
9D641ABF541B,1769018400,0.482,1,0
9D641ABF541B,1769022000,0.397,1,0
9D641ABF541B,1769025600,0.301,1,0
9D641ABF541B,1769029200,0.265,1,0
9D641ABF541B,1769032800,0.301,1,0
9D641ABF541B,1769036400,0.205,1,0
9D641ABF541B,1769040000,0.245,1,0
9D641ABF541B,1769043600,0.177,1,0
9D641ABF541B,1769047200,,1,2
9D641ABF541B,1769050800,0.207,1,0
9D641ABF541B,1769054400,0.311,1,0
9D641ABF541B,1769058000,0.274,1,0
9D641ABF541B,1769061600,0.353,1,0
9D641ABF541B,1769065200,0.418,1,0
9D641ABF541B,1769068800,0.398,1,0
9D641ABF541B,1769072400,0.531,1,0
9D641ABF541B,1769076000,0.514,1,0
9D641ABF541B,1769079600,0.581,1,0
9D641ABF541B,1769083200,0.578,1,0
9D641ABF541B,1769086800,0.611,1,0
9D641ABF541B,1769090400,0.518,1,0
9D641ABF541B,1769094000,0.501,1,0
9D641ABF541B,1769097600,0.481,1,0
9D641ABF541B,1769101200,0.516,1,0
9D641ABF541B,1769104800,0.412,1,0
9D641ABF541B,1769108400,0.350,1,0
9D641ABF541B,1769112000,0.341,1,0
9D641ABF541B,1769112000,0.351,2,0
9D641ABF541B,1769115600,0.311,1,0
9D641ABF541B,1769119200,0.293,1,0
9D641ABF541B,1769122800,0.276,1,0
9D641ABF541B,1769126400,0.219,1,0
9D641ABF541B,1769130000,0.170,1,0
9D641ABF541B,1769133600,0.209,1,0
9D641ABF541B,1769137200,0.279,1,0
9D641ABF541B,1769140800,0.317,1,0
9D641ABF541B,1769144400,0.312,1,0
9D641ABF541B,1769148000,0.377,1,0
9D641ABF541B,1769151600,0.378,1,0
9D641ABF541B,1769155200,0.456,1,0
9D641ABF541B,1769158800,0.473,1,0
9D641ABF541B,1769162400,0.528,1,0
9D641ABF541B,1769166000,0.522,1,0
9D641ABF541B,1769169600,0.616,1,0
9D641ABF541B,1769173200,0.537,1,0
9D641ABF541B,1769173200,0.547,2,0
9D641ABF541B,1769176800,,1,2
9D641ABF541B,1769180400,0.545,1,0
9D641ABF541B,1769184000,0.534,1,0
9D641ABF541B,1769187600,0.445,1,0
9D641ABF541B,1769191200,0.440,1,0
9D641ABF541B,1769194800,0.384,1,0
9D641ABF541B,1769198400,,1,2
9D641ABF541B,1769202000,0.264,1,0
9D641ABF541B,1769205600,,1,2
9D641ABF541B,1769209200,0.218,1,0
9D641ABF541B,1769212800,0.173,1,0
9D641ABF541B,1769216400,0.234,1,0
9D641ABF541B,1769220000,0.197,1,0
9D641ABF541B,1769223600,0.192,1,0
9D641ABF541B,1769227200,0.227,1,0
9D641ABF541B,1769230800,0.257,1,0
9D641ABF541B,1769234400,0.394,1,0
9D641ABF541B,1769238000,0.362,1,0
9D641ABF541B,1769241600,,1,2
9D641ABF541B,1769245200,0.466,1,0
9D641ABF541B,1769248800,0.549,1,0
9D641ABF541B,1769252400,0.536,1,0
9D641ABF541B,1769256000,0.576,1,0
9D641ABF541B,1769259600,0.549,1,0
9D641ABF541B,1769259600,0.559,2,0
9D641ABF541B,1769263200,0.598,1,0
9D641ABF541B,1769266800,0.505,1,0
9D641ABF541B,1769270400,0.554,1,0
9D641ABF541B,1769274000,,1,2
9D641ABF541B,1769277600,0.486,1,0
9D641ABF541B,1769281200,0.442,1,0
9D641ABF541B,1769284800,0.332,1,0
9D641ABF541B,1769288400,0.296,1,0
9D641ABF541B,1769292000,0.220,1,0
9D641ABF541B,1769295600,0.237,1,0
9D641ABF541B,1769299200,,1,2
9D641ABF541B,1769302800,,1,2
9D641ABF541B,1769306400,0.257,1,0
9D641ABF541B,1769310000,0.202,1,0
9D641ABF541B,1769313600,0.306,1,0
9D641ABF541B,1769317200,0.340,1,0
9D641ABF541B,1769320800,0.392,1,0
9D641ABF541B,1769324400,0.420,1,0
9D641ABF541B,1769328000,0.458,1,0
9D641ABF541B,1769331600,0.507,1,0
9D641ABF541B,1769335200,0.516,1,0
9D641ABF541B,1769338800,0.594,1,0
9D641ABF541B,1769342400,0.544,1,0
9D641ABF541B,1769346000,0.562,1,0
9D641ABF541B,1769349600,0.578,1,0
9D641ABF541B,1769353200,0.514,1,0
9D641ABF541B,1769356800,0.559,1,0
9D641ABF541B,1769360400,0.512,1,0
9D641ABF541B,1769364000,0.441,1,0
9D641ABF541B,1769367600,0.409,1,0
9D641ABF541B,1769371200,0.387,1,0
9D641ABF541B,1769374800,0.329,1,0
9D641ABF541B,1769378400,0.299,1,0
9D641ABF541B,1769382000,0.221,1,0
